"model","additional_parameter_value","dimensionality","method","initial_density","CV"
"jump",3,1,"prediction",3020.2,0.29798
"jump",3,1,"prediction",3101,0.29798
"jump",3,1,"prediction",3181.8,0.29798
"jump",3,1,"prediction",3262.6,0.29798
"jump",3,1,"prediction",3343.4,0.29798
"jump",3,1,"prediction",3424.2,0.29798
"jump",3,1,"prediction",3505.1,0.29798
"jump",3,1,"prediction",3585.9,0.29798
"jump",3,1,"prediction",3666.7,0.29798
"jump",3,1,"prediction",3747.5,0.29798
"jump",3,1,"prediction",3828.3,0.29798
"jump",3,1,"prediction",3909.1,0.29798
"jump",3,1,"prediction",3989.9,0.29798
"jump",3,1,"prediction",4070.7,0.29798
"jump",3,1,"prediction",4151.5,0.29798
"jump",3,1,"prediction",4232.3,0.29798
"jump",3,1,"prediction",4313.1,0.29798
"jump",3,1,"prediction",4393.9,0.29798
"jump",3,1,"prediction",4474.7,0.29798
"jump",3,1,"prediction",4555.6,0.29798
"jump",3,1,"prediction",4636.4,0.29798
"jump",3,1,"prediction",4717.2,0.29798
"jump",3,1,"prediction",4798,0.29798
"jump",3,1,"prediction",4878.8,0.29798
"jump",3,1,"prediction",4959.6,0.29798
"jump",3,1,"prediction",5040.4,0.29798
"jump",3,1,"prediction",5121.2,0.29798
"jump",3,1,"prediction",5202,0.29798
"jump",3,1,"prediction",5282.8,0.29798
"jump",3,1,"prediction",5363.6,0.29798
"jump",3,1,"prediction",5444.4,0.29798
"jump",3,1,"prediction",5525.3,0.29798
"jump",3,1,"prediction",5606.1,0.29798
"jump",3,1,"prediction",5686.9,0.29798
"jump",3,1,"prediction",5767.7,0.29798
"jump",3,1,"prediction",5848.5,0.29798
"jump",3,1,"prediction",5929.3,0.29798
"jump",3,1,"prediction",6010.1,0.29798
"jump",3,1,"prediction",6090.9,0.29798
"jump",3,1,"prediction",6171.7,0.29798
"jump",3,1,"prediction",6252.5,0.29798
"jump",3,1,"prediction",6333.3,0.29798
"jump",3,1,"prediction",6414.1,0.29798
"jump",3,1,"prediction",6494.9,0.29798
"jump",3,1,"prediction",6575.8,0.29798
"jump",3,1,"prediction",6656.6,0.29798
"jump",3,1,"prediction",6737.4,0.29798
"jump",3,1,"prediction",6818.2,0.29798
"jump",3,1,"prediction",6899,0.29798
"jump",3,1,"prediction",6979.8,0.29798
"jump",3,1,"prediction",7060.6,0.29798
"jump",3,1,"prediction",7141.4,0.29798
"jump",3,1,"prediction",7222.2,0.29798
"jump",3,1,"prediction",7303,0.29798
"jump",3,1,"prediction",7383.8,0.29798
"jump",3,1,"prediction",7464.6,0.29798
"jump",3,1,"prediction",7545.5,0.29798
"jump",3,1,"prediction",7626.3,0.29798
"jump",3,1,"prediction",7707.1,0.29798
"jump",3,1,"prediction",7787.9,0.29798
"jump",3,1,"prediction",7868.7,0.29798
"jump",3,1,"prediction",7949.5,0.29798
"jump",3,1,"prediction",8030.3,0.29798
"jump",3,1,"prediction",8111.1,0.29798
"jump",3,1,"prediction",8191.9,0.29798
"jump",3,1,"prediction",8272.7,0.29798
"jump",3,1,"prediction",8353.5,0.29798
"jump",3,1,"prediction",8434.3,0.29798
"jump",3,1,"prediction",8515.2,0.29798
"jump",3,1,"prediction",8596,0.29798
"jump",3,1,"prediction",8676.8,0.29798
"jump",3,1,"prediction",8757.6,0.29798
"jump",3,1,"prediction",8838.4,0.29798
"jump",3,1,"prediction",8919.2,0.29798
"jump",3,1,"prediction",9000,0.29798
"jump",3.5,1,"prediction",1000,0.29798
"jump",3.5,1,"prediction",1080.8,0.29798
"jump",3.5,1,"prediction",1161.6,0.29798
"jump",3.5,1,"prediction",1242.4,0.29798
"jump",3.5,1,"prediction",1323.2,0.29798
"jump",3.5,1,"prediction",1404,0.29798
"jump",3.5,1,"prediction",1484.8,0.29798
"jump",3.5,1,"prediction",1565.7,0.29798
"jump",3.5,1,"prediction",1646.5,0.29798
"jump",3.5,1,"prediction",1727.3,0.29798
"jump",3.5,1,"prediction",1808.1,0.29798
"jump",3.5,1,"prediction",1888.9,0.29798
"jump",3.5,1,"prediction",1969.7,0.29798
"jump",3.5,1,"prediction",2050.5,0.29798
"jump",3.5,1,"prediction",2131.3,0.29798
"jump",3.5,1,"prediction",2212.1,0.29798
"jump",3.5,1,"prediction",2292.9,0.29798
"jump",3.5,1,"prediction",2373.7,0.29798
"jump",3.5,1,"prediction",2454.5,0.29798
"jump",3.5,1,"prediction",2535.4,0.29798
"jump",3.5,1,"prediction",2616.2,0.29798
"jump",3.5,1,"prediction",2697,0.29798
"jump",3.5,1,"prediction",2777.8,0.29798
"jump",3.5,1,"prediction",2858.6,0.29798
"jump",3.5,1,"prediction",2939.4,0.29798
"jump",3.5,1,"prediction",3020.2,0.29798
"jump",3.5,1,"prediction",3101,0.29798
"jump",3.5,1,"prediction",3181.8,0.29798
"jump",3.5,1,"prediction",3262.6,0.29798
"jump",3.5,1,"prediction",3343.4,0.29798
"jump",3.5,1,"prediction",3424.2,0.29798
"jump",3.5,1,"prediction",3505.1,0.29798
"jump",3.5,1,"prediction",3585.9,0.29798
"jump",3.5,1,"prediction",3666.7,0.29798
"jump",3.5,1,"prediction",3747.5,0.29798
"jump",3.5,1,"prediction",3828.3,0.29798
"jump",3.5,1,"prediction",3909.1,0.29798
"jump",3.5,1,"prediction",3989.9,0.29798
"jump",3.5,1,"prediction",4070.7,0.29798
"jump",3.5,1,"prediction",4151.5,0.29798
"jump",3.5,1,"prediction",4232.3,0.29798
"jump",3.5,1,"prediction",4313.1,0.29798
"jump",3.5,1,"prediction",4393.9,0.29798
"jump",3.5,1,"prediction",4474.7,0.29798
"jump",3.5,1,"prediction",4555.6,0.29798
"jump",3.5,1,"prediction",4636.4,0.29798
"jump",3.5,1,"prediction",4717.2,0.29798
"jump",3.5,1,"prediction",4798,0.29798
"jump",3.5,1,"prediction",4878.8,0.29798
"jump",3.5,1,"prediction",4959.6,0.29798
"jump",3.5,1,"prediction",5040.4,0.29798
"jump",3.5,1,"prediction",5121.2,0.29798
"jump",3.5,1,"prediction",5202,0.29798
"jump",3.5,1,"prediction",5282.8,0.29798
"jump",3.5,1,"prediction",5363.6,0.29798
"jump",3.5,1,"prediction",5444.4,0.29798
"jump",3.5,1,"prediction",5525.3,0.29798
"jump",3.5,1,"prediction",5606.1,0.29798
"jump",3.5,1,"prediction",5686.9,0.29798
"jump",3.5,1,"prediction",5767.7,0.29798
"jump",3.5,1,"prediction",5848.5,0.29798
"jump",3.5,1,"prediction",5929.3,0.29798
"jump",3.5,1,"prediction",6010.1,0.29798
"jump",3.5,1,"prediction",6090.9,0.29798
"jump",3.5,1,"prediction",6171.7,0.29798
"jump",3.5,1,"prediction",6252.5,0.29798
"jump",3.5,1,"prediction",6333.3,0.29798
"jump",3.5,1,"prediction",6414.1,0.29798
"jump",3.5,1,"prediction",6494.9,0.29798
"jump",3.5,1,"prediction",6575.8,0.29798
"jump",3.5,1,"prediction",6656.6,0.29798
"jump",3.5,1,"prediction",6737.4,0.29798
"jump",3.5,1,"prediction",6818.2,0.29798
"jump",3.5,1,"prediction",6899,0.29798
"jump",3.5,1,"prediction",6979.8,0.29798
"jump",3.5,1,"prediction",7060.6,0.29798
"jump",3.5,1,"prediction",7141.4,0.29798
"jump",3.5,1,"prediction",7222.2,0.29798
"jump",3.5,1,"prediction",7303,0.29798
"jump",3.5,1,"prediction",7383.8,0.29798
"jump",3.5,1,"prediction",7464.6,0.29798
"jump",3.5,1,"prediction",7545.5,0.29798
"jump",3.5,1,"prediction",7626.3,0.29798
"jump",3.5,1,"prediction",7707.1,0.29798
"jump",3.5,1,"prediction",7787.9,0.29798
"jump",3.5,1,"prediction",7868.7,0.29798
"jump",3.5,1,"prediction",7949.5,0.29798
"jump",3.5,1,"prediction",8030.3,0.29798
"jump",3.5,1,"prediction",8111.1,0.29798
"jump",3.5,1,"prediction",8191.9,0.29798
"jump",3.5,1,"prediction",8272.7,0.29798
"jump",3.5,1,"prediction",8353.5,0.29798
"jump",3.5,1,"prediction",8434.3,0.29798
"jump",3.5,1,"prediction",8515.2,0.29798
"jump",3.5,1,"prediction",8596,0.29798
"jump",3.5,1,"prediction",8676.8,0.29798
"jump",3.5,1,"prediction",8757.6,0.29798
"jump",3.5,1,"prediction",8838.4,0.29798
"jump",3.5,1,"prediction",8919.2,0.29798
"jump",3.5,1,"prediction",9000,0.29798
"jump",2,2,"prediction",961,0.17562
"jump",2,2,"prediction",1040.5,0.17467
"jump",2,2,"prediction",1120.1,0.17379
"jump",2,2,"prediction",1199.6,0.17298
"jump",2,2,"prediction",1279.2,0.17224
"jump",2,2,"prediction",1358.7,0.17154
"jump",2,2,"prediction",1438.3,0.17089
"jump",2,2,"prediction",1517.8,0.17028
"jump",2,2,"prediction",1597.4,0.16971
"jump",2,2,"prediction",1676.9,0.16916
"jump",2,2,"prediction",1756.5,0.16865
"jump",2,2,"prediction",1836,0.16816
"jump",2,2,"prediction",1915.5,0.1677
"jump",2,2,"prediction",1995.1,0.16726
"jump",2,2,"prediction",2074.6,0.16684
"jump",2,2,"prediction",2154.2,0.16643
"jump",2,2,"prediction",2233.7,0.16604
"jump",2,2,"prediction",2313.3,0.16567
"jump",2,2,"prediction",2392.8,0.16532
"jump",2,2,"prediction",2472.4,0.16497
"jump",2,2,"prediction",2551.9,0.16464
"jump",2,2,"prediction",2631.5,0.16432
"jump",2,2,"prediction",2711,0.16401
"jump",2,2,"prediction",2790.5,0.16371
"jump",2,2,"prediction",2870.1,0.16342
"jump",2,2,"prediction",2949.6,0.16314
"jump",2,2,"prediction",3029.2,0.16287
"jump",2,2,"prediction",3108.7,0.16261
"jump",2,2,"prediction",3188.3,0.16235
"jump",2,2,"prediction",3267.8,0.1621
"jump",2,2,"prediction",3347.4,0.16186
"jump",2,2,"prediction",3426.9,0.16162
"jump",2,2,"prediction",3506.5,0.1614
"jump",2,2,"prediction",3586,0.16117
"jump",2,2,"prediction",3665.5,0.16095
"jump",2,2,"prediction",3745.1,0.16074
"jump",2,2,"prediction",3824.6,0.16053
"jump",2,2,"prediction",3904.2,0.16033
"jump",2,2,"prediction",3983.7,0.16013
"jump",2,2,"prediction",4063.3,0.15994
"jump",2,2,"prediction",4142.8,0.15975
"jump",2,2,"prediction",4222.4,0.15956
"jump",2,2,"prediction",4301.9,0.15938
"jump",2,2,"prediction",4381.5,0.15921
"jump",2,2,"prediction",4461,0.15903
"jump",2,2,"prediction",4540.5,0.15886
"jump",2,2,"prediction",4620.1,0.1587
"jump",2,2,"prediction",4699.6,0.15853
"jump",2,2,"prediction",4779.2,0.15837
"jump",2,2,"prediction",4858.7,0.15821
"jump",2,2,"prediction",4938.3,0.15806
"jump",2,2,"prediction",5017.8,0.15791
"jump",2,2,"prediction",5097.4,0.15776
"jump",2,2,"prediction",5176.9,0.15761
"jump",2,2,"prediction",5256.5,0.15747
"jump",2,2,"prediction",5336,0.15733
"jump",2,2,"prediction",5415.5,0.15719
"jump",2,2,"prediction",5495.1,0.15705
"jump",2,2,"prediction",5574.6,0.15692
"jump",2,2,"prediction",5654.2,0.15678
"jump",2,2,"prediction",5733.7,0.15665
"jump",2,2,"prediction",5813.3,0.15652
"jump",2,2,"prediction",5892.8,0.1564
"jump",2,2,"prediction",5972.4,0.15627
"jump",2,2,"prediction",6051.9,0.15615
"jump",2,2,"prediction",6131.5,0.15603
"jump",2,2,"prediction",6211,0.15591
"jump",2,2,"prediction",6290.5,0.15579
"jump",2,2,"prediction",6370.1,0.15568
"jump",2,2,"prediction",6449.6,0.15556
"jump",2,2,"prediction",6529.2,0.15545
"jump",2,2,"prediction",6608.7,0.15534
"jump",2,2,"prediction",6688.3,0.15523
"jump",2,2,"prediction",6767.8,0.15512
"jump",2,2,"prediction",6847.4,0.15502
"jump",2,2,"prediction",6926.9,0.15491
"jump",2,2,"prediction",7006.5,0.15481
"jump",2,2,"prediction",7086,0.15471
"jump",2,2,"prediction",7165.5,0.15461
"jump",2,2,"prediction",7245.1,0.15451
"jump",2,2,"prediction",7324.6,0.15441
"jump",2,2,"prediction",7404.2,0.15431
"jump",2,2,"prediction",7483.7,0.15422
"jump",2,2,"prediction",7563.3,0.15412
"jump",2,2,"prediction",7642.8,0.15403
"jump",2,2,"prediction",7722.4,0.15393
"jump",2,2,"prediction",7801.9,0.15384
"jump",2,2,"prediction",7881.5,0.15375
"jump",2,2,"prediction",7961,0.15366
"jump",2,2,"prediction",8040.5,0.15357
"jump",2,2,"prediction",8120.1,0.15349
"jump",2,2,"prediction",8199.6,0.1534
"jump",2,2,"prediction",8279.2,0.15331
"jump",2,2,"prediction",8358.7,0.15323
"jump",2,2,"prediction",8438.3,0.15315
"jump",2,2,"prediction",8517.8,0.15306
"jump",2,2,"prediction",8597.4,0.15298
"jump",2,2,"prediction",8676.9,0.1529
"jump",2,2,"prediction",8756.5,0.15282
"jump",2,2,"prediction",8836,0.15274
"jump",2.5,2,"prediction",961,0.17562
"jump",2.5,2,"prediction",1040.5,0.17467
"jump",2.5,2,"prediction",1120.1,0.17379
"jump",2.5,2,"prediction",1199.6,0.17298
"jump",2.5,2,"prediction",1279.2,0.17224
"jump",2.5,2,"prediction",1358.7,0.17154
"jump",2.5,2,"prediction",1438.3,0.17089
"jump",2.5,2,"prediction",1517.8,0.17028
"jump",2.5,2,"prediction",1597.4,0.16971
"jump",2.5,2,"prediction",1676.9,0.16916
"jump",2.5,2,"prediction",1756.5,0.16865
"jump",2.5,2,"prediction",1836,0.16816
"jump",2.5,2,"prediction",1915.5,0.1677
"jump",2.5,2,"prediction",1995.1,0.16726
"jump",2.5,2,"prediction",2074.6,0.16684
"jump",2.5,2,"prediction",2154.2,0.16643
"jump",2.5,2,"prediction",2233.7,0.16604
"jump",2.5,2,"prediction",2313.3,0.16567
"jump",2.5,2,"prediction",2392.8,0.16532
"jump",2.5,2,"prediction",2472.4,0.16497
"jump",2.5,2,"prediction",2551.9,0.16464
"jump",2.5,2,"prediction",2631.5,0.16432
"jump",2.5,2,"prediction",2711,0.16401
"jump",2.5,2,"prediction",2790.5,0.16371
"jump",2.5,2,"prediction",2870.1,0.16342
"jump",2.5,2,"prediction",2949.6,0.16314
"jump",2.5,2,"prediction",3029.2,0.16287
"jump",2.5,2,"prediction",3108.7,0.16261
"jump",2.5,2,"prediction",3188.3,0.16235
"jump",2.5,2,"prediction",3267.8,0.1621
"jump",2.5,2,"prediction",3347.4,0.16186
"jump",2.5,2,"prediction",3426.9,0.16162
"jump",2.5,2,"prediction",3506.5,0.1614
"jump",2.5,2,"prediction",3586,0.16117
"jump",2.5,2,"prediction",3665.5,0.16095
"jump",2.5,2,"prediction",3745.1,0.16074
"jump",2.5,2,"prediction",3824.6,0.16053
"jump",2.5,2,"prediction",3904.2,0.16033
"jump",2.5,2,"prediction",3983.7,0.16013
"jump",2.5,2,"prediction",4063.3,0.15994
"jump",2.5,2,"prediction",4142.8,0.15975
"jump",2.5,2,"prediction",4222.4,0.15956
"jump",2.5,2,"prediction",4301.9,0.15938
"jump",2.5,2,"prediction",4381.5,0.15921
"jump",2.5,2,"prediction",4461,0.15903
"jump",2.5,2,"prediction",4540.5,0.15886
"jump",2.5,2,"prediction",4620.1,0.1587
"jump",2.5,2,"prediction",4699.6,0.15853
"jump",2.5,2,"prediction",4779.2,0.15837
"jump",2.5,2,"prediction",4858.7,0.15821
"jump",2.5,2,"prediction",4938.3,0.15806
"jump",2.5,2,"prediction",5017.8,0.15791
"jump",2.5,2,"prediction",5097.4,0.15776
"jump",2.5,2,"prediction",5176.9,0.15761
"jump",2.5,2,"prediction",5256.5,0.15747
"jump",2.5,2,"prediction",5336,0.15733
"jump",2.5,2,"prediction",5415.5,0.15719
"jump",2.5,2,"prediction",5495.1,0.15705
"jump",2.5,2,"prediction",5574.6,0.15692
"jump",2.5,2,"prediction",5654.2,0.15678
"jump",2.5,2,"prediction",5733.7,0.15665
"jump",2.5,2,"prediction",5813.3,0.15652
"jump",2.5,2,"prediction",5892.8,0.1564
"jump",2.5,2,"prediction",5972.4,0.15627
"jump",2.5,2,"prediction",6051.9,0.15615
"jump",2.5,2,"prediction",6131.5,0.15603
"jump",2.5,2,"prediction",6211,0.15591
"jump",2.5,2,"prediction",6290.5,0.15579
"jump",2.5,2,"prediction",6370.1,0.15568
"jump",2.5,2,"prediction",6449.6,0.15556
"jump",2.5,2,"prediction",6529.2,0.15545
"jump",2.5,2,"prediction",6608.7,0.15534
"jump",2.5,2,"prediction",6688.3,0.15523
"jump",2.5,2,"prediction",6767.8,0.15512
"jump",2.5,2,"prediction",6847.4,0.15502
"jump",2.5,2,"prediction",6926.9,0.15491
"jump",2.5,2,"prediction",7006.5,0.15481
"jump",2.5,2,"prediction",7086,0.15471
"jump",2.5,2,"prediction",7165.5,0.15461
"jump",2.5,2,"prediction",7245.1,0.15451
"jump",2.5,2,"prediction",7324.6,0.15441
"jump",2.5,2,"prediction",7404.2,0.15431
"jump",2.5,2,"prediction",7483.7,0.15422
"jump",2.5,2,"prediction",7563.3,0.15412
"jump",2.5,2,"prediction",7642.8,0.15403
"jump",2.5,2,"prediction",7722.4,0.15393
"jump",2.5,2,"prediction",7801.9,0.15384
"jump",2.5,2,"prediction",7881.5,0.15375
"jump",2.5,2,"prediction",7961,0.15366
"jump",2.5,2,"prediction",8040.5,0.15357
"jump",2.5,2,"prediction",8120.1,0.15349
"jump",2.5,2,"prediction",8199.6,0.1534
"jump",2.5,2,"prediction",8279.2,0.15331
"jump",2.5,2,"prediction",8358.7,0.15323
"jump",2.5,2,"prediction",8438.3,0.15315
"jump",2.5,2,"prediction",8517.8,0.15306
"jump",2.5,2,"prediction",8597.4,0.15298
"jump",2.5,2,"prediction",8676.9,0.1529
"jump",2.5,2,"prediction",8756.5,0.15282
"jump",2.5,2,"prediction",8836,0.15274
"jump",3,2,"prediction",961,0.17562
"jump",3,2,"prediction",1040.5,0.17467
"jump",3,2,"prediction",1120.1,0.17379
"jump",3,2,"prediction",1199.6,0.17298
"jump",3,2,"prediction",1279.2,0.17224
"jump",3,2,"prediction",1358.7,0.17154
"jump",3,2,"prediction",1438.3,0.17089
"jump",3,2,"prediction",1517.8,0.17028
"jump",3,2,"prediction",1597.4,0.16971
"jump",3,2,"prediction",1676.9,0.16916
"jump",3,2,"prediction",1756.5,0.16865
"jump",3,2,"prediction",1836,0.16816
"jump",3,2,"prediction",1915.5,0.1677
"jump",3,2,"prediction",1995.1,0.16726
"jump",3,2,"prediction",2074.6,0.16684
"jump",3,2,"prediction",2154.2,0.16643
"jump",3,2,"prediction",2233.7,0.16604
"jump",3,2,"prediction",2313.3,0.16567
"jump",3,2,"prediction",2392.8,0.16532
"jump",3,2,"prediction",2472.4,0.16497
"jump",3,2,"prediction",2551.9,0.16464
"jump",3,2,"prediction",2631.5,0.16432
"jump",3,2,"prediction",2711,0.16401
"jump",3,2,"prediction",2790.5,0.16371
"jump",3,2,"prediction",2870.1,0.16342
"jump",3,2,"prediction",2949.6,0.16314
"jump",3,2,"prediction",3029.2,0.16287
"jump",3,2,"prediction",3108.7,0.16261
"jump",3,2,"prediction",3188.3,0.16235
"jump",3,2,"prediction",3267.8,0.1621
"jump",3,2,"prediction",3347.4,0.16186
"jump",3,2,"prediction",3426.9,0.16162
"jump",3,2,"prediction",3506.5,0.1614
"jump",3,2,"prediction",3586,0.16117
"jump",3,2,"prediction",3665.5,0.16095
"jump",3,2,"prediction",3745.1,0.16074
"jump",3,2,"prediction",3824.6,0.16053
"jump",3,2,"prediction",3904.2,0.16033
"jump",3,2,"prediction",3983.7,0.16013
"jump",3,2,"prediction",4063.3,0.15994
"jump",3,2,"prediction",4142.8,0.15975
"jump",3,2,"prediction",4222.4,0.15956
"jump",3,2,"prediction",4301.9,0.15938
"jump",3,2,"prediction",4381.5,0.15921
"jump",3,2,"prediction",4461,0.15903
"jump",3,2,"prediction",4540.5,0.15886
"jump",3,2,"prediction",4620.1,0.1587
"jump",3,2,"prediction",4699.6,0.15853
"jump",3,2,"prediction",4779.2,0.15837
"jump",3,2,"prediction",4858.7,0.15821
"jump",3,2,"prediction",4938.3,0.15806
"jump",3,2,"prediction",5017.8,0.15791
"jump",3,2,"prediction",5097.4,0.15776
"jump",3,2,"prediction",5176.9,0.15761
"jump",3,2,"prediction",5256.5,0.15747
"jump",3,2,"prediction",5336,0.15733
"jump",3,2,"prediction",5415.5,0.15719
"jump",3,2,"prediction",5495.1,0.15705
"jump",3,2,"prediction",5574.6,0.15692
"jump",3,2,"prediction",5654.2,0.15678
"jump",3,2,"prediction",5733.7,0.15665
"jump",3,2,"prediction",5813.3,0.15652
"jump",3,2,"prediction",5892.8,0.1564
"jump",3,2,"prediction",5972.4,0.15627
"jump",3,2,"prediction",6051.9,0.15615
"jump",3,2,"prediction",6131.5,0.15603
"jump",3,2,"prediction",6211,0.15591
"jump",3,2,"prediction",6290.5,0.15579
"jump",3,2,"prediction",6370.1,0.15568
"jump",3,2,"prediction",6449.6,0.15556
"jump",3,2,"prediction",6529.2,0.15545
"jump",3,2,"prediction",6608.7,0.15534
"jump",3,2,"prediction",6688.3,0.15523
"jump",3,2,"prediction",6767.8,0.15512
"jump",3,2,"prediction",6847.4,0.15502
"jump",3,2,"prediction",6926.9,0.15491
"jump",3,2,"prediction",7006.5,0.15481
"jump",3,2,"prediction",7086,0.15471
"jump",3,2,"prediction",7165.5,0.15461
"jump",3,2,"prediction",7245.1,0.15451
"jump",3,2,"prediction",7324.6,0.15441
"jump",3,2,"prediction",7404.2,0.15431
"jump",3,2,"prediction",7483.7,0.15422
"jump",3,2,"prediction",7563.3,0.15412
"jump",3,2,"prediction",7642.8,0.15403
"jump",3,2,"prediction",7722.4,0.15393
"jump",3,2,"prediction",7801.9,0.15384
"jump",3,2,"prediction",7881.5,0.15375
"jump",3,2,"prediction",7961,0.15366
"jump",3,2,"prediction",8040.5,0.15357
"jump",3,2,"prediction",8120.1,0.15349
"jump",3,2,"prediction",8199.6,0.1534
"jump",3,2,"prediction",8279.2,0.15331
"jump",3,2,"prediction",8358.7,0.15323
"jump",3,2,"prediction",8438.3,0.15315
"jump",3,2,"prediction",8517.8,0.15306
"jump",3,2,"prediction",8597.4,0.15298
"jump",3,2,"prediction",8676.9,0.1529
"jump",3,2,"prediction",8756.5,0.15282
"jump",3,2,"prediction",8836,0.15274
"jump",3.5,2,"prediction",961,0.17562
"jump",3.5,2,"prediction",1040.5,0.17467
"jump",3.5,2,"prediction",1120.1,0.17379
"jump",3.5,2,"prediction",1199.6,0.17298
"jump",3.5,2,"prediction",1279.2,0.17224
"jump",3.5,2,"prediction",1358.7,0.17154
"jump",3.5,2,"prediction",1438.3,0.17089
"jump",3.5,2,"prediction",1517.8,0.17028
"jump",3.5,2,"prediction",1597.4,0.16971
"jump",3.5,2,"prediction",1676.9,0.16916
"jump",3.5,2,"prediction",1756.5,0.16865
"jump",3.5,2,"prediction",1836,0.16816
"jump",3.5,2,"prediction",1915.5,0.1677
"jump",3.5,2,"prediction",1995.1,0.16726
"jump",3.5,2,"prediction",2074.6,0.16684
"jump",3.5,2,"prediction",2154.2,0.16643
"jump",3.5,2,"prediction",2233.7,0.16604
"jump",3.5,2,"prediction",2313.3,0.16567
"jump",3.5,2,"prediction",2392.8,0.16532
"jump",3.5,2,"prediction",2472.4,0.16497
"jump",3.5,2,"prediction",2551.9,0.16464
"jump",3.5,2,"prediction",2631.5,0.16432
"jump",3.5,2,"prediction",2711,0.16401
"jump",3.5,2,"prediction",2790.5,0.16371
"jump",3.5,2,"prediction",2870.1,0.16342
"jump",3.5,2,"prediction",2949.6,0.16314
"jump",3.5,2,"prediction",3029.2,0.16287
"jump",3.5,2,"prediction",3108.7,0.16261
"jump",3.5,2,"prediction",3188.3,0.16235
"jump",3.5,2,"prediction",3267.8,0.1621
"jump",3.5,2,"prediction",3347.4,0.16186
"jump",3.5,2,"prediction",3426.9,0.16162
"jump",3.5,2,"prediction",3506.5,0.1614
"jump",3.5,2,"prediction",3586,0.16117
"jump",3.5,2,"prediction",3665.5,0.16095
"jump",3.5,2,"prediction",3745.1,0.16074
"jump",3.5,2,"prediction",3824.6,0.16053
"jump",3.5,2,"prediction",3904.2,0.16033
"jump",3.5,2,"prediction",3983.7,0.16013
"jump",3.5,2,"prediction",4063.3,0.15994
"jump",3.5,2,"prediction",4142.8,0.15975
"jump",3.5,2,"prediction",4222.4,0.15956
"jump",3.5,2,"prediction",4301.9,0.15938
"jump",3.5,2,"prediction",4381.5,0.15921
"jump",3.5,2,"prediction",4461,0.15903
"jump",3.5,2,"prediction",4540.5,0.15886
"jump",3.5,2,"prediction",4620.1,0.1587
"jump",3.5,2,"prediction",4699.6,0.15853
"jump",3.5,2,"prediction",4779.2,0.15837
"jump",3.5,2,"prediction",4858.7,0.15821
"jump",3.5,2,"prediction",4938.3,0.15806
"jump",3.5,2,"prediction",5017.8,0.15791
"jump",3.5,2,"prediction",5097.4,0.15776
"jump",3.5,2,"prediction",5176.9,0.15761
"jump",3.5,2,"prediction",5256.5,0.15747
