Dataset,Source,Predator,PredatorWeight(g),Prey,PreyWeight(g),density2D(m2),relativeDensity2D, density3D(m3),relativeDensity3D,ForagingRate,StandardError,DataType,SampleSize,CV
47,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,1.21,0.469,Mean,10,1.22570927489171
47,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,1.58,0.449,Mean,10,0.898647259123799
47,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,1.7,0.556,Mean,10,1.03425081120801
47,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,1.71,0.576,Mean,10,1.06518826447777
47,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,1.8,0.664,Mean,10,1.16652909241767
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,625,,,,0.459,0.615,Mean,10,4.23703869499685
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,1.44,0.596,Mean,10,1.30883158712525
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,2.27,0.742,Mean,10,1.03366080345592
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,2.66,0.81,Mean,10,0.962949212306913
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,4.86,0.781,Mean,10,0.508176718640227
48,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,4.96,0.801,Mean,10,0.510682339877999
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,625,,,,0.781,0.488,Mean,10,1.97591741121917
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,1.6,0.654,Mean,10,1.29258099359383
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,2.23,0.674,Mean,10,0.9557736067056
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,2.58,0.596,Mean,10,0.730510653279207
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,3.47,0.508,Mean,10,0.462950158894967
49,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,3.53,0.459,Mean,10,0.411185678758438
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,625,,,,0.605,0.615,Mean,10,3.21454671240257
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,1.78,0.703,Mean,10,1.24892201971819
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,2.2,0.517,Mean,10,0.743135250139569
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,2.51,0.547,Mean,10,0.689149753032711
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,3.28,0.605,Mean,10,0.583285970854229
50,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,5.5,1.49,Mean,10,0.856689766118343
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,625,,,,0.5,0.268,Mean,10,1.69498082585025
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,0.901,0.268,Mean,10,0.940610891148863
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,1.3,0.268,Mean,10,0.651915702250097
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,1.7,0.252,Mean,10,0.468761159036725
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,1.71,0.256,Mean,10,0.473417006434564
51,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,2.3,0.264,Mean,10,0.36297447925411
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,625,,,,0.3,0.16,Mean,10,1.68654808542314
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,1250,,,,1.01,0.156,Mean,10,0.488431004936898
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,2500,,,,0.998,0.16,Mean,10,0.506978382391724
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,3750,,,,1.5,0.16,Mean,10,0.337309617084627
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,5000,,,,1.01,0.144,Mean,10,0.450859389172521
52,Sahayaraj et al 2015 EUR J ENTOMOL,Rhynocoris kumarii,,Phenacoccus solenopsis,,6250,,,,0.912,0.148,Mean,10,0.513176637834342
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,314,,,,1.44,0.192,Mean,15,0.516397779494322
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,629,,,,2.62,0.336,Mean,15,0.496687940582325
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,943,,,,4.13,0.432,Mean,15,0.405115933550025
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,1260,,,,5.16,0.48,Mean,14,0.348061152258041
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,2520,,,,6.7,0.648,Mean,15,0.374581075872001
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,3770,,,,8.14,0.864,Mean,15,0.411088158614645
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,6290,,,,10.4,0.888,Mean,15,0.330693193406941
59,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,7860,,,,11,0.912,Mean,15,0.321105528340106
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,314,,,,1.49,0.048,Mean,15,0.124767248736883
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,629,,,,3.14,0.192,Mean,15,0.23681936384453
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,943,,,,4.44,0.408,Mean,15,0.35589576694879
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,1260,,,,5.9,0.384,Mean,15,0.252072136431127
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,2520,,,,8.09,0.528,Mean,15,0.25277320232355
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,3770,,,,10.8,0.672,Mean,15,0.240985630430684
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,6290,,,,14.1,1.22,Mean,15,0.335109197331422
60,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,7860,,,,15.8,1.15,Mean,15,0.281894357477122
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,314,,,,1.51,0.096,Mean,15,0.246229404791995
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,629,,,,2.86,0.336,Mean,15,0.455007833680312
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,943,,,,4.3,0.408,Mean,15,0.367483070988983
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,1260,,,,5.88,0.432,Mean,15,0.284545715231565
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,2520,,,,7.78,0.552,Mean,15,0.274792648728341
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,3770,,,,10.1,0.648,Mean,15,0.248484476073506
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,6290,,,,13.1,1.03,Mean,15,0.304517011190354
61,Moayeri et al 2013 EUR J ENTOMOL,Diaeretiella rapae,,Brevicoryne brassicae,,7860,,,,13.7,1.25,Mean,14,0.341392097333389
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,260,,,,3.04,0.571,Mean,10,0.5939672841961
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,780,,,,7.97,1.52,Mean,10,0.603094359279289
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,1560,,,,12.7,4,Mean,10,0.995992963832561
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,2340,,,,16.3,3.05,Mean,10,0.591714531503899
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,3900,,,,31.1,5.71,Mean,10,0.580598245645063
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,4680,,,,30.1,5.52,Mean,10,0.579926002794998
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,7800,,,,43.9,4.19,Mean,10,0.301821034079852
68,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Trialeurodes vaporariorum,,10100,,,,41.2,5.71,Mean,10,0.438267122319453
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,260,,,,0.567,0.952,Mean,10,5.30950323188765
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,780,,,,5.13,0.762,Mean,10,0.469718436071794
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,1560,,,,5.88,1.9,Mean,10,1.02182441399999
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,2340,,,,15,4.57,Mean,10,0.963440593797966
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,3900,,,,9.26,2.86,Mean,10,0.976686188777707
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,4680,,,,14.8,3.05,Mean,10,0.651685598886051
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,7800,,,,21.2,4.38,Mean,10,0.653338497714033
69,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Trialeurodes vaporariorum,,10100,,,,13,1.9,Mean,10,0.462179042639994
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,260,,,,3.63,0.382,Mean,10,0.332779632557664
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,780,,,,10.5,0.382,Mean,10,0.115046672969935
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,1560,,,,20.8,0.764,Mean,10,0.116152890979262
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,2340,,,,20.6,1.72,Mean,10,0.264034833761632
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,3900,,,,30.4,2.67,Mean,10,0.277739518179262
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,4680,,,,28.3,3.82,Mean,10,0.426851613492693
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,7800,,,,27.5,3.63,Mean,10,0.417420651142226
70,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Trialeurodes vaporariorum,,10100,,,,30.2,2.87,Mean,10,0.300521088896796
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,260,,,,3.03,0.764,Mean,10,0.797353178999552
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,780,,,,7.19,1.34,Mean,10,0.589353555580755
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,1560,,,,9.41,2.1,Mean,10,0.70571552458593
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,2340,,,,14.5,1.72,Mean,10,0.375111556930318
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,3900,,,,17.2,2.1,Mean,10,0.386092039904279
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,4680,,,,11.8,1.91,Mean,10,0.511860197535729
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,7800,,,,14.2,3.63,Mean,10,0.808385063831776
71,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Trialeurodes vaporariorum,,10100,,,,14.2,1.53,Mean,10,0.340724283102649
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,260,,,,1.85,0.205,Mean,10,0.350414551532172
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,780,,,,3.69,1.44,Mean,10,1.23405957469986
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,1560,,,,11.9,2.26,Mean,10,0.600567017813491
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,2340,,,,14.2,2.67,Mean,10,0.594597278355604
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,3900,,,,22.2,4.1,Mean,10,0.58402425255362
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,4680,,,,42.1,4.92,Mean,10,0.369558339383098
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,7800,,,,30.2,5.13,Mean,10,0.537168357505424
72,Montserrat et al 2000 ENVIRON ENTOMOL,Dicyphus tamaninii�,,Frankliniella occidentalis,,10100,,,,56.2,5.13,Mean,10,0.288656305990459
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,260,,,,2.47,0.819,Mean,10,1.0485446978453
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,780,,,,4.13,1.64,Mean,10,1.2557228481056
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,1560,,,,7.24,2.05,Mean,10,0.895396298804583
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,2340,,,,13.6,3.69,Mean,10,0.858000335736862
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,3900,,,,20.7,3.49,Mean,10,0.533156958163654
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,4680,,,,24,5.74,Mean,10,0.756311407056938
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,7800,,,,39.3,8.21,Mean,10,0.660618310177669
73,Montserrat et al 2000 ENVIRON ENTOMOL,Macrolophus caliginosus,,Frankliniella occidentalis,,10100,,,,33.8,5.95,Mean,10,0.556673138402422
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,260,,,,3.3,1.03,Mean,10,0.987013936355585
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,780,,,,9.28,1.03,Mean,10,0.350985559264378
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,1560,,,,20,1.65,Mean,10,0.260887906963891
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,2340,,,,28.9,2.06,Mean,10,0.225408026987781
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,4680,,,,53.2,3.7,Mean,10,0.219932844786147
74,Montserrat et al 2000 ENVIRON ENTOMOL,Orius majusculus,,Frankliniella occidentalis,,7800,,,,52.4,3.7,Mean,10,0.22329059814166
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,260,,,,3.08,0.616,Mean,10,0.632455532033676
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,780,,,,10.1,1.03,Mean,10,0.322489701977567
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,1560,,,,23.4,0.821,Mean,10,0.110949998247788
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,2340,,,,27.9,2.46,Mean,10,0.278824481864309
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,4680,,,,39.9,2.87,Mean,10,0.227462077310357
75,Montserrat et al 2000 ENVIRON ENTOMOL,Orius laevigatus,,Frankliniella occidentalis,,7800,,,,59.4,4.72,Mean,10,0.251278628888801
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,98,,327,prey per m3,9.7,3.98,Mean,10,1.29751186468764
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,490,,1630,prey per m3,26.8,4.29,Mean,10,0.506200416497103
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,980,,3270,prey per m3,31.7,6.23,Mean,10,0.621482328796499
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,2450,,8160,prey per m3,29,4.8,Mean,10,0.52341147478649
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,4900,,16300,prey per m3,64.7,3.68,Mean,10,0.17986370617341
76,Heimpel and Gough-Goldstein 1994 ENVIRON ENTOMOL,Perillus bioculatus,,Leptinotarsa decemlineata,,9800,,32700,prey per m3,62.5,6.33,Mean,10,0.320275481421854
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,0.25,0,Mean,10,0
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,0.17,0,Mean,10,0
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,0.27,0,Mean,10,0
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,0.27,0,Mean,10,0
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,0.5,0,Mean,10,0
77,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,0.63,0,Mean,10,0
78,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,0.13,0,Mean,10,0
78,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,0.33,0,Mean,10,0
78,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,0.22,0,Mean,10,0
78,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,0.33,0,Mean,10,0
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,796,,,,0.667,0.185,Mean,10,0.877093503944753
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,1.01,0.167,Mean,10,0.52287165272091
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,2.39,0.957,Mean,10,1.26623419279546
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,1.89,0.55,Mean,10,0.92023953073683
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,2.44,0.827,Mean,10,1.07180476432756
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,2.67,1.05,Mean,10,1.24359233826846
79,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,3.64,1.29,Mean,10,1.12069730264209
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,796,,,,0.25,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,0.56,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,0.12,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,0.88,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,0.38,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,1.5,0,Mean,10,0
80,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,0.88,0,Mean,10,0
81,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,0.13,0,Mean,10,0
81,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,0.38,0,Mean,10,0
81,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,0.25,0,Mean,10,0
81,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,0.5,0,Mean,10,0
81,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,0.88,0,Mean,10,0
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,796,,,,0.865,0.284,Mean,10,1.03825069998592
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,2.74,1.18,Mean,10,1.36185680255427
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,3.1,0.869,Mean,10,0.886457834414943
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,3.92,1.31,Mean,10,1.05678156500525
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,4.11,1.59,Mean,10,1.2233628904301
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,5.09,1.92,Mean,10,1.192843439592
82,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,7.08,2.78,Mean,10,1.24168529594182
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,796,,,,0.678,0.179,Mean,10,0.834878615295192
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,1.88,0.656,Mean,10,1.10343305588854
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,2.68,0.858,Mean,10,1.01240083299421
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,3.15,0.954,Mean,10,0.957718377079566
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,4.25,1.68,Mean,10,1.25002975743127
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,15900,,,,4.23,1.87,Mean,10,1.39798090414063
83,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,31800,,,,5.28,2.21,Mean,10,1.32360485397199
84,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,2390,,,,0.13,0,Mean,10,0
84,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,3980,,,,0.11,0,Mean,10,0
84,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,6370,,,,0.56,0,Mean,10,0
84,Shipp and Whitfield 1991 ENVIRON ENTOMOL,Amblyseius cucumeris,,Frankliniella occidentalis,,7960,,,,0.64,0,Mean,10,0
